text,Favorites,Retweets,Tweet ID
  Keep up the good work,16,18,2.78E+17
The Ground Zero Mosque should not go up where planned It is wrong  My offer still stands to buy the property  Good deal for everyone,681,825,2.78E+17
 Sunday March 3rd Be sure to tune in,2,2,2.78E+17
The lunatics in Congress banned the word ‘lunatic’ from Congress last week    Busy doing the peoples’ work,56,210,2.78E+17
“You can’t con people at least not for long  If you don’t deliver the goods people will eventually catch on”  The Art of The Deal,125,373,2.78E+17
Great win by the  yesterday  If they run the table they will make the playoffs,27,91,2.78E+17
Great knockout on Saturday by Juan Manuel Marquez on Manny Pacquiao  A great fight,51,182,2.78E+17
The government is borrowing 46 cents on every dollar it spends    Dangerous for us but great news for China,42,277,2.78E+17
The Chinese are smart  They bought up over  in US housing last year    US is busy making China even richer,44,259,2.78E+17
China is about to acquire a unit of AIG which we bailed out for 5B    China is making great deals on our backs,41,269,2.78E+17
December 19th’s simulcast of Trump Miss Universe on  and  will be a massive success The girls are amazing this year,20,56,2.78E+17
The smart and beautiful  shines in the upcoming record 13th season of ‘All Star’  We are lucky to have her,7,19,2.78E+17
Donald Trump Continues Baffling Twitter Streak Slams ‘Loser’ Karl Rove As ‘An Embarrassment’   via ,18,34,2.78E+17
Donald Trump king of timely Internet soundbites has ruled in Wintours favor via  ,10,11,2.78E+17
Watch  shave his mustache on  last Friday with my interview congratulating David at the end ,7,5,2.78E+17
My  interview discussing the Ground Zero Mosque fiscal cliff China buying AIG  Anna Wintour ,27,23,2.78E+17
Dopey Sugar   I cant believe you were knighted If they knew more about you Im sure theyd take away your title,49,84,2.78E+17
Dopey Sugar   The people in the UK love seeing you get beat upyoure easy,40,62,2.78E+17
 Dopey Sugarbecause it was open all season longyou cant play golf in the snow you stupid ass,631,496,2.78E+17
I just bought stock in Tiffany  Company and McDonalds Two ends of the spectrum but I like both companies,131,154,2.78E+17
Dopey Sugar —you are the worst kind of loser—a total fool,95,174,2.78E+17
—windfarms are expensive need subsidykill birds  destroy country  waterway beauty Also very unreliable  expensive energy,28,76,2.78E+17
Dopey Sugar —if you were smart which you are not you would  oppose the monstrous windfarms that will destroy your country,35,84,2.78E+17
  If you didn’t say the iPod would be gone in a year you might have been really rich instead of the peanut money you have,75,139,2.78E+17
Dopey Sugar  You should thank me for having created the platform on which you became knownThe Apprentice Say Thank you Donald,147,172,2.78E+17
Dopey Sugar —I hear you hate being beaten so badly on twitter—get used to it,38,68,2.78E+17
Dopey Sugar—  Isn’t it sad that my golf course in Scotland just got “best new course in the world”—it’s worth more than you are,241,267,2.78E+17
DopeySugar  —Why did you close down your site over the weekend Did someone tell you to do it,10,27,2.78E+17
Dopey Sugar   You cant carry s jock,73,123,2.78E+17
Dopey Sugar Youre a total loser who  doesnt think is very smart or very rich I agree with Piers,39,98,2.78E+17
Dopey Sugar   Bad ratingscome on keep making me moneyremember I own your show,46,125,2.78E+17
Dopey Sugar   I hear your ratings last week were at an all time lowyou better get them up or youll be fired,78,192,2.78E+17
Dopey Sugar   I never go silent I was buying a major property in Floridaa property worth more than you are,71,134,2.78E+17
Sorry for such silence—spent weekend at closing of Ritz Carlton in Jupiter Florida—just bought it will be great,65,98,2.78E+17
People ask me what I do in my free time The answerI dont have any,343,976,2.77E+17
This is such a special time to be in New York City  No better city in the world to celebrate Christmas,159,349,2.77E+17
Many people still out of power in Staten Island  Absolutely ridiculous  Why cant they get service,56,194,2.77E+17
This years Trump Miss Universe Pageant is comprised of truly beautiful womenWill be simulcast live December 19th on  and ,33,79,2.77E+17
Todays job report is not a good sign  we could be facing another recession No real job growth We need over 300K new jobs a month,42,178,2.77E+17
Quote of the Day Donald Trump Decrees Boycott on Glenfiddich Scotch   via ,10,26,2.77E+17
Back by popular demand TV personality  returns in the record 13th season of All Star   Marilu does great,9,9,2.77E+17
Via  Donald Trump to Lord Sugar Drop to your knees and thank me ,13,35,2.77E+17
I just retained Sir Nick Faldo to be the architect of the Red Course at Doralhe will do a tremendous job ,29,102,2.77E+17
To Tom Brady  and GiseleBest wishes on the birth of your daughter Tom is a great player and great friend,112,225,2.77E+17
Dopey    Im worth  billion and youre worth peanutswithout my show nobody would even know who you are,191,561,2.77E+17
Dopey   People are calling in saying you are being beaten badly w the tweets,42,57,2.77E+17
  You need the income from the show to keep goinghope it doesnt hurt,11,32,2.77E+17
“There are 2 things I’ve found I’m very good at overcoming obstacles and motivating good people to do their best work”–The Art of The Deal,121,251,2.77E+17
Dopey Sugar   The wind turbines are ruining the beauty  majesty of Scotland,27,60,2.77E+17
but you wouldn’t notice because you have no vision and you are a total loser,84,208,2.77E+17
  nice call on predicting that the iPOD would be dead finished gone kaput    Great business foresight,63,136,2.77E+17
Dopey Sugar  Your net worth doesnt even qualify you to host the Apprentice  Keep making me money,74,239,2.77E+17
Dopey Sugar Im worth more than  billion acknowledged almost no debt ,55,154,2.77E+17
Sugar   Why dont you tell the public what youre really worththey would be very disappointed,24,107,2.77E+17
Sugar   Unlike yours my financials are phenomenal People dont know your real numbers  would not be impressed,30,105,2.77E+17
   You lie Everyone knows your ass is being kicked on twitter Youre easy,24,60,2.77E+17
  Thanks,0,0,2.77E+17
  Thanks,1,1,2.77E+17
  Thank you,0,1,2.77E+17
 True,0,0,2.77E+17
A general is just as good or just as bad as the troops under his command make him Douglas MacArthur,85,287,2.77E+17
    No his ignorance,5,16,2.77E+17
Sugar —you should say thank you Donald like a good little boy ,109,198,2.77E+17
instead of biting the hand that feeds you Don’t bother just keep making me money,44,116,2.77E+17
   Sugar if you taught Piers Morgan he never would have won,3,18,2.77E+17
We are way over the fiscal cliff  And with Obama Care being fully implemented in less than 14 months it may be too late,80,248,2.77E+17
Alex Rodriguez has played under 140 games in each of the last five seasons He will miss half of next season  Really bad deal for ,37,149,2.77E+17
Dopey —Look in the mirror and thank the real Lord that Donald Trump exists You are nothing,203,437,2.77E+17
    I easily could but as long as Sugar is making me money its my show I wontunlike Sugar Im not stupid,28,123,2.77E+17
When I made the Apprentice the  1 show in the US that was a good day for you,36,105,2.77E+17
 and many others Drop to your knees Sugar and say thank you Mr Trump,1810,2631,2.77E+17
Sugar Keep working hard so I make plenty of  with your show,27,104,2.77E+17
You have little persona but The Apprentice concept is great and lucky for you,8,51,2.77E+17
Sugar —unlike you I own The Apprentice You were never successful enough,43,215,2.77E+17
 to do The Apprentice but I approved you anyway Without my show you’d be nothing,31,95,2.77E+17
  If you think ugly windmills are good for Scotland you are an even worse businessman than I thought,36,160,2.77E+17
 and in my opinion should not be doing The Apprentice,12,52,2.77E+17
 25 days to go until fiscal cliff bad name—it is only a fiscal curb Debt ceiling is real fiscal cliff will be interesting,4,12,2.77E+17
  Dopey same people voting over  over again Andy Murray  1 by far,2,2,2.77E+17
You’re all wrong—check the facts UK is massively subsidizing Scotland’s wind turbines  the people don’t want them,22,64,2.77E+17
How can George Osborne reduce UK debt while spending billions to subsidize Scotland’s garbage wind turbines that are destroying the country,22,112,2.77E+17
When I renovated Wollman Rink in Central Park it came in 000 under budget,36,41,2.77E+17
 and opened a full month ahead of schedule  Case is taught in Wharton,15,12,2.77E+17
   Always go with the truth,2,1,2.77E+17
    True,1,0,2.77E+17
  Work hard and love what you do,0,1,2.77E+17
  Thanks and yes,1,1,2.77E+17
    Thank you,0,0,2.77E+17
   Thanks Darlene,0,0,2.77E+17
  Thanks Rob,2,1,2.77E+17
All the contestants have arrived to compete in Trump Miss Universe Pageant in Las Vegas Today’s welcoming ceremony will be terrific,32,56,2.77E+17
My support of Anna Wintour for Ambassador got a lot of coverage  She is smart and will be a strong advocate for the US,18,45,2.77E+17
Via  “Trump endorses Wintour for ambassadorship” ,12,18,2.77E+17
Karzai of Afghanistan is not sticking with our signed agreement They are dropping us like dopes Get out now and rebuild US,35,102,2.77E+17
  Wowvery nice,15,2,2.77E+17
     Dont be so sure,1,1,2.77E+17
    Work hard,0,1,2.77E+17
  Kris great place enjoy,0,0,2.77E+17
  He is a loserAndy Murray is a winner,0,1,2.77E+17
 I built perhaps the greatest golf course in the worldlots of tourismyou shouldnt,0,0,2.77E+17
Is PM Cameron a dummy With monumental cuts in UK spending how come he continues to spend billions of pounds ,30,92,2.77E+17
on ruining Scotland’s beauty with ugly  costly wind turbines,12,29,2.77E+17
Scots should boycott Glenfiddich garbage for not choosing great Olympic  US Open champ Andy Murray over total loser Michael Forbes,17,86,2.77E+17
 I will,2,0,2.77E+17
   And you looked great last night Lara,0,0,2.77E+17
Twisted Sister frontman  shines in the record 13th season of ‘All Star’  The Iron Man of Rock and Roll is great,27,46,2.77E+17
Republicans have the cards because of the debt ceiling—but it doesn’t seem that way,17,52,2.77E+17
25 days to go until fiscal cliff bad name—it is only a fiscal curb Debt ceiling is real fiscal cliffand that will be interesting,25,92,2.77E+17
    Your performance was great last nightBQ will win,6,15,2.77E+17
     The greatest compliment of allthanks,1,2,2.77E+17
    Thanks Rodyoure a great player and guy,1,3,2.77E+17
 Truebut keep up the good work,0,0,2.77E+17
—if you can’t make a great deal go over the cliff  negotiate new deal along with debt ceiling in February—Trump 101,35,105,2.77E+17
Speaker  seems to have gained strenh in house—a good thing,26,54,2.77E+17
Dave Brubeck was great and will be missed,20,74,2.77E+17
“I like thinking big  To me it’s very simple if you’re going to be thinking anyway you might as well think big” – The Art of The Deal,312,1073,2.77E+17
  Thanks,1,8,2.76E+17
  So do most smart people,0,0,2.76E+17
 Thank you,0,0,2.76E+17
 Soonthanks,1,1,2.76E+17
   Truethanks,0,1,2.76E+17
  Thank you,1,1,2.76E+17
“Christmas waves a magic wand over this world and behold everything is softer and more beautiful”  Norman Vincent Peale,135,376,2.76E+17
 is such an embarrassment that  is keeping him off air   Rove should be out of politics A total loser,23,126,2.76E+17
“I don’t see the point of being politically correct if that means actually being incorrect” – Donald J Trump Midas Touch,327,902,2.76E+17
   Thanks,0,1,2.76E+17
 Thank you,2,2,2.76E+17
 Thank you,0,0,2.76E+17
 Dan of course stories on me do well  Glad you have found a medium you can actual do well on  TV was not your forte,20,35,2.76E+17
The record 13th season of ‘All Star’  features the return of the beautiful  The fans love her,6,16,2.76E+17
I am happy to hear that PresObama is considering giving Anna Wintour  an ambassadorship  She is a winner  really smart,44,120,2.76E+17
Via   “Awards for Trump’s golf course”  ,5,22,2.76E+17
   You would not even believe how dirty  disgusting his property isclean it with joke Glenfiddich,0,4,2.76E+17
  I know you are jealous of Forbes  a total loser,5,10,2.76E+17
 Thanks,0,0,2.76E+17
  Thanks,1,3,2.76E+17
    Thank you,1,3,2.76E+17
  You must be drinking too much of that garbage,0,0,2.76E+17
  Very hot in Florida in July  August,1,1,2.76E+17
 is doing really well  soon coming to Broadway,20,17,2.76E+17
 Cant pick a favoritethanks,0,0,2.76E+17
We are getting rid of all Glenfiddich garbage alcohol from Trump properties,99,264,2.76E+17
Tell ‘Top Scot’ Michael Forbes to clean up his property—it is an embarrassment to Scotland,13,57,2.76E+17
Glenfiddich is a joke—should have chosen Andy Murray—US Open  Olympic gold winner—as Top Scot instead of a total loser,17,66,2.76E+17
  DavidI hear you are jealous  angry that Forbes got the award over youtwo losers,20,14,2.76E+17
  Yesit is great,0,0,2.76E+17
  Thanks Jeff,0,1,2.76E+17
   Happy Birthday Andrew,0,1,2.76E+17
 Thanksand good luck,0,0,2.76E+17
  Thanks,0,0,2.76E+17
If you are planning to visit the world famous Trump Tower Atrium be sure to come early  During the holiday season it is packed by 10AM,19,46,2.76E+17
The addition of the iconic Doral Resort to the Trump portfolio is one of the most exciting transactions  ,20,47,2.76E+17
